Date,Cumulative,Daily,Daily_MA7
2020-01-22,1,0.0,
2020-01-23,1,0.0,
2020-01-24,1,0.0,
2020-01-25,1,0.0,
2020-01-26,1,0.0,
2020-01-27,1,0.0,
2020-01-28,1,0.0,0.0
2020-01-29,1,0.0,0.0
2020-01-30,1,0.0,0.0
2020-01-31,1,0.0,0.0
2020-02-01,1,0.0,0.0
2020-02-02,1,0.0,0.0
2020-02-03,1,0.0,0.0
2020-02-04,1,0.0,0.0
2020-02-05,1,0.0,0.0
2020-02-06,1,0.0,0.0
2020-02-07,1,0.0,0.0
2020-02-08,1,0.0,0.0
2020-02-09,1,0.0,0.0
2020-02-10,1,0.0,0.0
2020-02-11,1,0.0,0.0
2020-02-12,1,0.0,0.0
2020-02-13,1,0.0,0.0
2020-02-14,1,0.0,0.0
2020-02-15,1,0.0,0.0
2020-02-16,1,0.0,0.0
2020-02-17,1,0.0,0.0
2020-02-18,1,0.0,0.0
2020-02-19,1,0.0,0.0
2020-02-20,1,0.0,0.0
2020-02-21,1,0.0,0.0
2020-02-22,1,0.0,0.0
2020-02-23,1,0.0,0.0
2020-02-24,1,0.0,0.0
2020-02-25,1,0.0,0.0
2020-02-26,1,0.0,0.0
2020-02-27,1,0.0,0.0
2020-02-28,1,0.0,0.0
2020-02-29,2,1.0,0.14285714285714285
2020-03-01,2,0.0,0.14285714285714285
2020-03-02,7,5.0,0.8571428571428571
2020-03-03,8,1.0,1.0
2020-03-04,12,4.0,1.5714285714285714
2020-03-05,13,1.0,1.7142857142857142
2020-03-06,15,2.0,2.0
2020-03-07,18,3.0,2.2857142857142856
2020-03-08,22,4.0,2.857142857142857
2020-03-09,24,2.0,2.4285714285714284
2020-03-10,29,5.0,3.0
2020-03-11,34,5.0,3.142857142857143
2020-03-12,45,11.0,4.571428571428571
2020-03-13,52,7.0,5.285714285714286
2020-03-14,61,9.0,6.142857142857143
2020-03-15,72,11.0,7.142857142857143
2020-03-16,97,25.0,10.428571428571429
2020-03-17,133,36.0,14.857142857142858
2020-03-18,198,65.0,23.428571428571427
2020-03-19,273,75.0,32.57142857142857
2020-03-20,378,105.0,46.57142857142857
2020-03-21,482,104.0,60.142857142857146
2020-03-22,603,121.0,75.85714285714286
2020-03-23,790,187.0,99.0
2020-03-24,1033,243.0,128.57142857142858
2020-03-25,1366,333.0,166.85714285714286
2020-03-26,1783,417.0,215.71428571428572
2020-03-27,2305,522.0,275.2857142857143
2020-03-28,3018,713.0,362.2857142857143
2020-03-29,3573,555.0,424.2857142857143
2020-03-30,4280,707.0,498.57142857142856
2020-03-31,5359,1079.0,618.0
2020-04-01,6989,1630.0,803.2857142857143
2020-04-02,8535,1546.0,964.5714285714286
2020-04-03,9971,1436.0,1095.142857142857
2020-04-04,11590,1619.0,1224.5714285714287
2020-04-05,13227,1637.0,1379.142857142857
2020-04-06,14989,1762.0,1529.857142857143
2020-04-07,17595,2606.0,1748.0
2020-04-08,19747,2152.0,1822.5714285714287
2020-04-09,22003,2256.0,1924.0
2020-04-10,24160,2157.0,2027.0
2020-04-11,26295,2135.0,2100.714285714286
2020-04-12,28203,1908.0,2139.4285714285716
2020-04-13,30204,2001.0,2173.5714285714284
2020-04-14,32685,2481.0,2155.714285714286
2020-04-15,35284,2599.0,2219.5714285714284
2020-04-16,37479,2195.0,2210.8571428571427
2020-04-17,39583,2104.0,2203.285714285714
2020-04-18,41521,1938.0,2175.1428571428573
2020-04-19,43510,1989.0,2186.714285714286
2020-04-20,45768,2258.0,2223.4285714285716
2020-04-21,48245,2477.0,2222.8571428571427
2020-04-22,50711,2466.0,2203.8571428571427
2020-04-23,53138,2427.0,2237.0
2020-04-24,55201,2063.0,2231.1428571428573
2020-04-25,56939,1738.0,2202.5714285714284
2020-04-26,58354,1415.0,2120.5714285714284
2020-04-27,59840,1486.0,2010.2857142857142
2020-04-28,62072,2232.0,1975.2857142857142
2020-04-29,64446,2374.0,1962.142857142857
2020-04-30,66636,2190.0,1928.2857142857142
2020-05-01,68516,1880.0,1902.142857142857
2020-05-02,70289,1773.0,1907.142857142857
2020-05-03,71492,1203.0,1876.857142857143
2020-05-04,72862,1370.0,1860.2857142857142
2020-05-05,75041,2179.0,1852.7142857142858
2020-05-06,77359,2318.0,1844.7142857142858
2020-05-07,79262,1903.0,1803.7142857142858
2020-05-08,81031,1769.0,1787.857142857143
2020-05-09,82502,1471.0,1744.7142857142858
2020-05-10,83503,1001.0,1715.857142857143
2020-05-11,84529,1026.0,1666.7142857142858
2020-05-12,86119,1590.0,1582.5714285714287
2020-05-13,87814,1695.0,1493.5714285714287
2020-05-14,89579,1765.0,1473.857142857143
2020-05-15,91205,1626.0,1453.4285714285713
2020-05-16,92374,1169.0,1410.2857142857142
2020-05-17,93190,816.0,1383.857142857143
2020-05-18,94412,1222.0,1411.857142857143
2020-05-19,95840,1428.0,1388.7142857142858
2020-05-20,97309,1469.0,1356.4285714285713
2020-05-21,98491,1182.0,1273.142857142857
2020-05-22,99695,1204.0,1212.857142857143
2020-05-23,100773,1078.0,1199.857142857143
2020-05-24,101410,637.0,1174.2857142857142
2020-05-25,102010,600.0,1085.4285714285713
2020-05-26,102663,653.0,974.7142857142857
2020-05-27,104115,1452.0,972.2857142857143
2020-05-28,105180,1065.0,955.5714285714286
2020-05-29,106289,1109.0,942.0
2020-05-30,107236,947.0,923.2857142857143
2020-05-31,107857,621.0,921.0
2020-06-01,108624,767.0,944.8571428571429
2020-06-02,109603,979.0,991.4285714285714
2020-06-03,110603,1000.0,926.8571428571429
2020-06-04,111601,998.0,917.2857142857143
2020-06-05,112470,869.0,883.0
2020-06-06,113108,638.0,838.8571428571429
2020-06-07,113568,460.0,815.8571428571429
2020-06-08,114070,502.0,778.0
2020-06-09,114979,909.0,768.0
2020-06-10,115836,857.0,747.5714285714286
2020-06-11,116643,807.0,720.2857142857143
2020-06-12,117466,823.0,713.7142857142857
2020-06-13,118174,708.0,723.7142857142857
2020-06-14,118522,348.0,707.7142857142857
2020-06-15,118920,398.0,692.8571428571429
2020-06-16,119695,775.0,673.7142857142857
2020-06-17,120436,741.0,657.1428571428571
2020-06-18,121133,697.0,641.4285714285714
2020-06-19,121760,627.0,613.4285714285714
2020-06-20,122323,563.0,592.7142857142857
2020-06-21,122642,319.0,588.5714285714286
2020-06-22,123021,379.0,585.8571428571429
2020-06-23,123751,730.0,579.4285714285714
2020-06-24,124506,755.0,581.4285714285714
2020-06-25,125058,552.0,560.7142857142857
2020-06-26,125688,630.0,561.1428571428571
2020-06-27,126188,500.0,552.1428571428571
2020-06-28,126512,324.0,552.8571428571429
2020-06-29,126881,369.0,551.4285714285714
2020-06-30,127432,551.0,525.8571428571429
2020-07-01,128134,702.0,518.2857142857143
2020-07-02,128883,749.0,546.4285714285714
2020-07-03,129561,678.0,553.2857142857143
2020-07-04,129872,311.0,526.2857142857143
2020-07-05,130201,329.0,527.0
2020-07-06,130582,381.0,528.7142857142857
2020-07-07,131723,1141.0,613.0
2020-07-08,132562,839.0,632.5714285714286
2020-07-09,133601,1039.0,674.0
2020-07-10,134407,806.0,692.2857142857143
2020-07-11,135167,760.0,756.4285714285714
2020-07-12,135640,473.0,777.0
2020-07-13,136084,444.0,786.0
2020-07-14,136988,904.0,752.1428571428571
2020-07-15,137942,954.0,768.5714285714286
2020-07-16,138921,979.0,760.0
2020-07-17,139844,923.0,776.7142857142857
2020-07-18,140733,889.0,795.1428571428571
2020-07-19,141215,482.0,796.4285714285714
2020-07-20,141750,535.0,809.4285714285714
2020-07-21,142845,1095.0,836.7142857142857
2020-07-22,144066,1221.0,874.8571428571429
2020-07-23,145139,1073.0,888.2857142857143
2020-07-24,146232,1093.0,912.5714285714286
2020-07-25,147196,964.0,923.2857142857143
2020-07-26,147744,548.0,932.7142857142857
2020-07-27,148848,1104.0,1014.0
2020-07-28,150063,1215.0,1031.142857142857
2020-07-29,151495,1432.0,1061.2857142857142
2020-07-30,152808,1313.0,1095.5714285714287
2020-07-31,153969,1161.0,1105.2857142857142
2020-08-01,155090,1121.0,1127.7142857142858
2020-08-02,155566,476.0,1117.4285714285713
2020-08-03,156127,561.0,1039.857142857143
2020-08-04,157375,1248.0,1044.5714285714287
2020-08-05,158790,1415.0,1042.142857142857
2020-08-06,159971,1181.0,1023.2857142857143
2020-08-07,161266,1295.0,1042.4285714285713
2020-08-08,162356,1090.0,1038.0
2020-08-09,162937,581.0,1053.0
2020-08-10,163465,528.0,1048.2857142857142
2020-08-11,164545,1080.0,1024.2857142857142
2020-08-12,166049,1504.0,1037.0
2020-08-13,167077,1028.0,1015.1428571428571
2020-08-14,168380,1303.0,1016.2857142857143
2020-08-15,169423,1043.0,1009.5714285714286
2020-08-16,170034,611.0,1013.8571428571429
2020-08-17,170513,479.0,1006.8571428571429
2020-08-18,171742,1229.0,1028.142857142857
2020-08-19,172421,679.0,910.2857142857143
2020-08-20,173519,1098.0,920.2857142857143
2020-08-21,174616,1097.0,890.8571428571429
2020-08-22,175578,962.0,879.2857142857143
2020-08-23,176080,502.0,863.7142857142857
2020-08-24,176511,431.0,856.8571428571429
2020-08-25,177729,1218.0,855.2857142857143
2020-08-26,178882,1153.0,923.0
2020-08-27,179990,1108.0,924.4285714285714
2020-08-28,180906,916.0,898.5714285714286
2020-08-29,181869,963.0,898.7142857142857
2020-08-30,182309,440.0,889.8571428571429
2020-08-31,182794,485.0,897.5714285714286
2020-09-01,183855,1061.0,875.1428571428571
2020-09-02,184927,1072.0,863.5714285714286
2020-09-03,185950,1023.0,851.4285714285714
2020-09-04,186900,950.0,856.2857142857143
2020-09-05,187691,791.0,831.7142857142857
2020-09-06,188129,438.0,831.4285714285714
2020-09-07,188452,323.0,808.2857142857143
2020-09-08,188921,469.0,723.7142857142857
2020-09-09,190021,1100.0,727.7142857142857
2020-09-10,190930,909.0,711.4285714285714
2020-09-11,192072,1142.0,738.8571428571429
2020-09-12,192810,738.0,731.2857142857143
2020-09-13,193202,392.0,724.7142857142857
2020-09-14,193626,424.0,739.1428571428571
2020-09-15,194811,1185.0,841.4285714285714
2020-09-16,195741,930.0,817.1428571428571
2020-09-17,196587,846.0,808.1428571428571
2020-09-18,197542,955.0,781.4285714285714
2020-09-19,198207,665.0,771.0
2020-09-20,198474,267.0,753.1428571428571
2020-09-21,198885,411.0,751.2857142857143
2020-09-22,199907,1022.0,728.0
2020-09-23,200959,1052.0,745.4285714285714
2020-09-24,201845,886.0,751.1428571428571
2020-09-25,202758,913.0,745.1428571428571
2020-09-26,203521,763.0,759.1428571428571
2020-09-27,203825,304.0,764.4285714285714
2020-09-28,204159,334.0,753.4285714285714
2020-09-29,205052,893.0,735.0
2020-09-30,205957,905.0,714.0
2020-10-01,206852,895.0,715.2857142857143
2020-10-02,207741,889.0,711.8571428571429
2020-10-03,208413,672.0,698.8571428571429
2020-10-04,208783,370.0,708.2857142857143
2020-10-05,209258,475.0,728.4285714285714
2020-10-06,209945,687.0,699.0
2020-10-07,210847,902.0,698.5714285714286
2020-10-08,211823,976.0,710.1428571428571
2020-10-09,212786,963.0,720.7142857142857
2020-10-10,213434,648.0,717.2857142857143
2020-10-11,213897,463.0,730.5714285714286
2020-10-12,214290,393.0,718.8571428571429
2020-10-13,215022,732.0,725.2857142857143
2020-10-14,216010,988.0,737.5714285714286
2020-10-15,216849,839.0,718.0
2020-10-16,217772,923.0,712.2857142857143
2020-10-17,218561,789.0,732.4285714285714
2020-10-18,219042,481.0,735.0
2020-10-19,219552,510.0,751.7142857142857
2020-10-20,220500,948.0,782.5714285714286
2020-10-21,221662,1162.0,807.4285714285714
2020-10-22,222519,857.0,810.0
2020-10-23,223473,954.0,814.4285714285714
2020-10-24,224444,971.0,840.4285714285714
2020-10-25,224897,453.0,836.4285714285714
2020-10-26,225456,559.0,843.4285714285714
2020-10-27,226476,1020.0,853.7142857142857
2020-10-28,227516,1040.0,836.2857142857143
2020-10-29,228510,994.0,855.8571428571429
2020-10-30,229582,1072.0,872.7142857142857
2020-10-31,230520,938.0,868.0
2020-11-01,231029,509.0,876.0
2020-11-02,231752,723.0,899.4285714285714
2020-11-03,233376,1624.0,985.7142857142857
2020-11-04,234488,1112.0,996.0
2020-11-05,235671,1183.0,1023.0
2020-11-06,236885,1214.0,1043.2857142857142
2020-11-07,238011,1126.0,1070.142857142857
2020-11-08,238587,576.0,1079.7142857142858
2020-11-09,239390,803.0,1091.142857142857
2020-11-10,240824,1434.0,1064.0
2020-11-11,242287,1463.0,1114.142857142857
2020-11-12,243525,1238.0,1122.0
2020-11-13,244749,1224.0,1123.4285714285713
2020-11-14,246120,1371.0,1158.4285714285713
2020-11-15,246908,788.0,1188.7142857142858
2020-11-16,247782,874.0,1198.857142857143
2020-11-17,249523,1741.0,1242.7142857142858
2020-11-18,251456,1933.0,1309.857142857143
2020-11-19,253468,2012.0,1420.4285714285713
2020-11-20,255439,1971.0,1527.142857142857
2020-11-21,257072,1633.0,1564.5714285714287
2020-11-22,258148,1076.0,1605.7142857142858
2020-11-23,259286,1138.0,1643.4285714285713
2020-11-24,261462,2176.0,1705.5714285714287
2020-11-25,263717,2255.0,1751.5714285714287
2020-11-26,265117,1400.0,1664.142857142857
2020-11-27,266737,1620.0,1614.0
2020-11-28,268148,1411.0,1582.2857142857142
2020-11-29,269192,1044.0,1577.7142857142858
2020-11-30,270569,1377.0,1611.857142857143
2020-12-01,273099,2530.0,1662.4285714285713
2020-12-02,275940,2841.0,1746.142857142857
2020-12-03,278845,2905.0,1961.142857142857
2020-12-04,281505,2660.0,2109.714285714286
2020-12-05,283901,2396.0,2250.4285714285716
2020-12-06,285323,1422.0,2304.4285714285716
2020-12-07,286953,1630.0,2340.5714285714284
2020-12-08,289554,2601.0,2350.714285714286
2020-12-09,292486,2932.0,2363.714285714286
2020-12-10,295398,2912.0,2364.714285714286
